Date,Time,fester Säuregehalt,flüchtiger Säuregehalt,Zitronensäure,Restzucker,Chloride,NOx(GT),PT08.S3(NOx),freies Schwefeldioxid,Gesamtschwefeldioxid,Dichte,Temperatur,Sulfate,Alkohol,CO_per_NO2,Temp_Stufe,cluster
22/09/2004,07.00.00,4.1,1376.0,-200.0,25.9,1452.0,531.0,521.0,108.0,2123.0,1541.0,18.5,68.9,1.4565,0.03796296296296296,mäßig,1
22/09/2004,08.00.00,5.5,1514.0,-200.0,34.3,1648.0,517.0,457.0,119.0,2400.0,1749.0,20.1,62.7,1.461,0.046218487394957986,warm,1
22/09/2004,09.00.00,5.5,1494.0,-200.0,29.0,1528.0,701.0,479.0,165.0,2201.0,1798.0,23.5,52.0,1.4833,0.03333333333333333,warm,1
22/09/2004,10.00.00,3.7,1316.0,-200.0,20.0,1298.0,510.0,562.0,172.0,1888.0,1584.0,26.8,42.7,1.4864,0.021511627906976746,warm,1
22/09/2004,11.00.00,3.3,1269.0,-200.0,18.3,1247.0,415.0,597.0,180.0,1813.0,1441.0,29.1,36.7,1.4543,0.018333333333333333,warm,1
22/09/2004,12.00.00,2.5,1152.0,-200.0,13.4,1099.0,243.0,674.0,130.0,1631.0,1093.0,30.8,32.0,1.4014,0.019230769230769232,warm,1
22/09/2004,13.00.00,2.6,1138.0,-200.0,14.0,1117.0,267.0,657.0,120.0,1646.0,1019.0,27.9,37.0,1.372,0.021666666666666667,warm,1
22/09/2004,14.00.00,2.2,1132.0,-200.0,12.1,1052.0,233.0,680.0,117.0,1609.0,944.0,28.5,37.3,1.4291,0.018803418803418806,warm,1
22/09/2004,15.00.00,2.6,1186.0,-200.0,15.3,1159.0,295.0,640.0,141.0,1701.0,1046.0,30.2,32.9,1.3865,0.01843971631205674,warm,1
22/09/2004,16.00.00,2.9,1228.0,-200.0,16.1,1184.0,309.0,657.0,151.0,1724.0,1089.0,32.9,27.7,1.3622,0.019205298013245033,warm,1
22/09/2004,17.00.00,5.0,1424.0,-200.0,27.3,1486.0,506.0,523.0,218.0,2084.0,1537.0,32.2,28.8,1.3624,0.022935779816513763,warm,1
22/09/2004,18.00.00,5.1,1427.0,-200.0,26.2,1458.0,479.0,507.0,213.0,2049.0,1566.0,28.8,39.0,1.5203,0.023943661971830985,warm,1
22/09/2004,19.00.00,5.2,1387.0,-200.0,26.7,1473.0,460.0,508.0,194.0,2065.0,1510.0,26.7,43.3,1.4881,0.026804123711340208,warm,1
22/09/2004,20.00.00,3.8,1284.0,-200.0,18.3,1249.0,363.0,582.0,167.0,1842.0,1300.0,24.6,54.0,1.6461,0.02275449101796407,warm,1
22/09/2004,21.00.00,2.2,1110.0,-200.0,11.9,1045.0,213.0,688.0,115.0,1638.0,1058.0,23.4,59.9,1.6992,0.0191304347826087,warm,1
22/09/2004,22.00.00,2.1,1110.0,-200.0,11.5,1032.0,183.0,702.0,98.0,1650.0,1002.0,22.5,62.6,1.6883,0.02142857142857143,warm,1
22/09/2004,23.00.00,1.8,1077.0,-200.0,9.6,964.0,163.0,749.0,93.0,1571.0,923.0,22.9,62.0,1.7127,0.01935483870967742,warm,0
23/09/2004,00.00.00,1.6,1037.0,-200.0,8.0,898.0,152.0,793.0,87.0,1539.0,836.0,22.2,64.9,1.719,0.01839080459770115,warm,0
23/09/2004,01.00.00,1.4,1002.0,-200.0,6.9,854.0,104.0,818.0,71.0,1513.0,779.0,21.4,68.5,1.7261,0.019718309859154928,warm,0
23/09/2004,02.00.00,0.8,865.0,-200.0,3.7,694.0,61.0,989.0,49.0,1385.0,678.0,22.2,63.0,1.6673,0.0163265306122449,warm,0
23/09/2004,03.00.00,0.5,824.0,-200.0,2.4,615.0,-200.0,1131.0,-200.0,1336.0,601.0,22.4,59.9,1.6069,-0.0025,warm,0
23/09/2004,04.00.00,-200.0,824.0,-200.0,2.2,602.0,54.0,1138.0,44.0,1337.0,593.0,21.1,63.8,1.5817,-4.545454545454546,warm,0
23/09/2004,05.00.00,0.5,847.0,-200.0,2.5,620.0,84.0,1085.0,58.0,1339.0,670.0,22.9,57.5,1.5879,0.008620689655172414,warm,0
23/09/2004,06.00.00,0.9,961.0,-200.0,6.3,828.0,132.0,892.0,66.0,1491.0,837.0,21.3,63.2,1.5794,0.013636363636363637,warm,0
23/09/2004,07.00.00,3.2,1336.0,-200.0,21.6,1340.0,422.0,540.0,112.0,2049.0,1400.0,21.3,63.5,1.5941,0.028571428571428574,warm,1
23/09/2004,08.00.00,2.8,1251.0,-200.0,18.8,1264.0,282.0,582.0,104.0,1897.0,1393.0,23.7,54.4,1.5765,0.02692307692307692,warm,1
23/09/2004,09.00.00,2.7,1290.0,-200.0,18.1,1244.0,293.0,604.0,103.0,1853.0,1415.0,25.0,50.8,1.5903,0.02621359223300971,warm,1
23/09/2004,10.00.00,2.4,1215.0,-200.0,14.8,1141.0,334.0,631.0,118.0,1766.0,1285.0,26.3,48.1,1.6199,0.020338983050847456,warm,1
23/09/2004,11.00.00,2.7,1248.0,-200.0,15.9,1177.0,324.0,608.0,129.0,1784.0,1230.0,26.4,47.3,1.6006,0.020930232558139535,warm,1
23/09/2004,12.00.00,2.8,1233.0,-200.0,16.1,1184.0,294.0,610.0,127.0,1775.0,1147.0,29.3,39.5,1.5855,0.02204724409448819,warm,1
23/09/2004,13.00.00,2.9,1229.0,-200.0,17.2,1217.0,273.0,599.0,130.0,1795.0,1107.0,29.0,39.6,1.5581,0.022307692307692306,warm,1
23/09/2004,14.00.00,2.6,1206.0,-200.0,15.8,1175.0,275.0,618.0,130.0,1746.0,1068.0,29.8,38.0,1.5642,0.02,warm,1
23/09/2004,15.00.00,2.6,1215.0,-200.0,15.1,1150.0,282.0,608.0,118.0,1733.0,1115.0,30.4,37.2,1.588,0.022033898305084745,warm,1
23/09/2004,16.00.00,3.2,1330.0,-200.0,18.9,1264.0,323.0,586.0,146.0,1860.0,1362.0,31.5,34.9,1.5903,0.021917808219178082,warm,1
23/09/2004,17.00.00,4.6,1446.0,-200.0,25.2,1434.0,442.0,522.0,190.0,2075.0,1619.0,31.6,34.8,1.5925,0.02421052631578947,warm,1
23/09/2004,18.00.00,4.9,1446.0,-200.0,26.1,1458.0,431.0,501.0,189.0,2059.0,1572.0,29.0,40.5,1.5949,0.02592592592592593,warm,1
23/09/2004,19.00.00,4.7,1421.0,-200.0,25.6,1444.0,402.0,510.0,173.0,2056.0,1446.0,27.2,45.9,1.6302,0.02716763005780347,warm,1
23/09/2004,20.00.00,3.3,1247.0,-200.0,16.9,1206.0,313.0,600.0,148.0,1785.0,1233.0,26.2,48.7,1.6256,0.022297297297297295,warm,1
23/09/2004,21.00.00,2.3,1168.0,-200.0,12.6,1070.0,228.0,667.0,116.0,1646.0,1102.0,25.1,50.5,1.584,0.01982758620689655,warm,1
23/09/2004,22.00.00,2.1,1111.0,-200.0,10.3,991.0,218.0,721.0,109.0,1559.0,1028.0,24.1,50.7,1.4959,0.01926605504587156,warm,0
23/09/2004,23.00.00,1.7,1071.0,-200.0,8.9,934.0,179.0,763.0,94.0,1504.0,942.0,22.5,53.7,1.4486,0.018085106382978722,warm,0
24/09/2004,00.00.00,1.0,969.0,-200.0,6.5,835.0,97.0,859.0,64.0,1437.0,773.0,22.7,53.7,1.458,0.015625,warm,0
24/09/2004,01.00.00,0.9,942.0,-200.0,5.3,780.0,83.0,915.0,59.0,1419.0,737.0,21.5,57.9,1.4658,0.015254237288135594,warm,0
24/09/2004,02.00.00,0.7,923.0,-200.0,4.6,744.0,80.0,908.0,64.0,1394.0,815.0,22.3,55.8,1.4828,0.0109375,warm,0
24/09/2004,03.00.00,0.4,813.0,-200.0,2.0,581.0,-200.0,1176.0,-200.0,1320.0,627.0,22.7,53.8,1.4673,-0.002,warm,0
24/09/2004,04.00.00,0.4,851.0,-200.0,2.5,618.0,66.0,1099.0,52.0,1351.0,642.0,21.1,59.9,1.4789,0.007692307692307693,warm,0
24/09/2004,05.00.00,0.5,868.0,-200.0,2.8,639.0,109.0,1093.0,55.0,1367.0,610.0,20.4,63.0,1.4946,0.00909090909090909,warm,0
24/09/2004,06.00.00,1.3,1062.0,-200.0,8.4,915.0,232.0,792.0,83.0,1579.0,929.0,20.8,62.2,1.5119,0.01566265060240964,warm,0
24/09/2004,07.00.00,3.5,1418.0,-200.0,21.1,1328.0,535.0,546.0,114.0,2017.0,1427.0,21.3,61.6,1.5452,0.03070175438596491,warm,1
24/09/2004,08.00.00,5.5,1600.0,-200.0,34.0,1641.0,684.0,440.0,137.0,2430.0,1776.0,21.9,60.2,1.56,0.040145985401459854,warm,1
24/09/2004,09.00.00,5.6,1583.0,-200.0,29.4,1538.0,803.0,461.0,160.0,2214.0,1788.0,23.0,56.4,1.5614,0.034999999999999996,warm,1
24/09/2004,10.00.00,3.4,1338.0,-200.0,20.3,1305.0,539.0,543.0,138.0,1929.0,1521.0,25.1,49.5,1.5572,0.024637681159420288,warm,1
24/09/2004,11.00.00,3.2,1285.0,-200.0,18.4,1252.0,364.0,581.0,134.0,1866.0,1293.0,26.6,44.3,1.5229,0.023880597014925373,warm,1
24/09/2004,12.00.00,3.7,1376.0,-200.0,22.3,1359.0,422.0,530.0,143.0,1998.0,1435.0,26.2,46.0,1.5422,0.025874125874125874,warm,1
24/09/2004,13.00.00,4.6,1467.0,-200.0,26.9,1477.0,483.0,491.0,153.0,2114.0,1592.0,25.4,48.7,1.5594,0.03006535947712418,warm,1
24/09/2004,14.00.00,4.2,1442.0,-200.0,24.0,1403.0,496.0,518.0,145.0,2026.0,1551.0,25.6,48.3,1.558,0.028965517241379312,warm,1
24/09/2004,15.00.00,3.3,1358.0,-200.0,19.3,1277.0,403.0,563.0,123.0,1892.0,1429.0,25.7,47.8,1.5548,0.026829268292682926,warm,1
24/09/2004,16.00.00,2.7,1222.0,-200.0,14.5,1133.0,282.0,624.0,96.0,1698.0,1195.0,24.9,49.2,1.5251,0.028125,warm,1
24/09/2004,17.00.00,2.2,1134.0,-200.0,11.1,1017.0,268.0,724.0,107.0,1632.0,981.0,18.3,75.4,1.5682,0.020560747663551402,mäßig,1
24/09/2004,18.00.00,2.8,1120.0,-200.0,10.4,993.0,306.0,725.0,119.0,1565.0,962.0,16.3,73.9,1.3601,0.023529411764705882,mäßig,0
24/09/2004,19.00.00,2.9,1103.0,-200.0,10.5,997.0,293.0,736.0,109.0,1552.0,914.0,15.6,75.7,1.3345,0.02660550458715596,mäßig,0
24/09/2004,20.00.00,2.0,985.0,-200.0,5.8,805.0,240.0,895.0,107.0,1390.0,785.0,15.4,76.6,1.3334,0.018691588785046728,mäßig,0
24/09/2004,21.00.00,0.7,795.0,-200.0,2.2,596.0,93.0,1227.0,57.0,1188.0,482.0,14.0,75.4,1.1988,0.012280701754385965,mäßig,0
24/09/2004,22.00.00,0.6,787.0,-200.0,2.0,584.0,99.0,1317.0,60.0,1129.0,446.0,14.9,60.5,1.0213,0.01,mäßig,0
24/09/2004,23.00.00,1.2,839.0,-200.0,3.8,701.0,55.0,1128.0,22.0,1156.0,553.0,15.5,50.9,0.888,0.05454545454545454,mäßig,0
25/09/2004,00.00.00,1.2,835.0,-200.0,3.9,705.0,19.0,1117.0,2.0,1161.0,592.0,15.6,50.0,0.8773,0.6,mäßig,0
25/09/2004,01.00.00,1.1,837.0,-200.0,3.7,693.0,26.0,1096.0,7.0,1178.0,584.0,15.4,53.6,0.9326,0.15714285714285717,mäßig,0
25/09/2004,02.00.00,0.6,761.0,-200.0,1.7,563.0,26.0,1316.0,8.0,1106.0,451.0,15.4,53.9,0.9334,0.075,mäßig,0
25/09/2004,03.00.00,0.3,718.0,-200.0,1.0,499.0,-200.0,1495.0,-200.0,1059.0,382.0,15.3,52.4,0.9017,-0.0015,mäßig,0
25/09/2004,04.00.00,0.3,724.0,-200.0,1.0,495.0,42.0,1531.0,27.0,1071.0,391.0,15.3,53.1,0.9181,0.011111111111111112,mäßig,0
25/09/2004,05.00.00,0.3,718.0,-200.0,0.9,486.0,32.0,1531.0,14.0,1072.0,398.0,15.4,53.7,0.9295,0.02142857142857143,mäßig,0
25/09/2004,06.00.00,0.4,744.0,-200.0,1.3,525.0,25.0,1434.0,3.0,1097.0,430.0,15.5,53.3,0.9308,0.13333333333333333,mäßig,0
25/09/2004,07.00.00,0.6,782.0,-200.0,2.1,591.0,28.0,1287.0,9.0,1130.0,461.0,15.4,52.7,0.9178,0.06666666666666667,mäßig,0
25/09/2004,08.00.00,0.7,798.0,-200.0,2.5,619.0,41.0,1204.0,14.0,1138.0,500.0,15.7,51.1,0.9056,0.049999999999999996,mäßig,0
25/09/2004,09.00.00,1.0,867.0,-200.0,4.6,744.0,130.0,1067.0,52.0,1207.0,594.0,16.9,47.7,0.9142,0.019230769230769232,mäßig,0
25/09/2004,10.00.00,1.1,862.0,-200.0,4.3,729.0,173.0,1103.0,64.0,1171.0,603.0,18.2,41.9,0.8674,0.0171875,mäßig,0
25/09/2004,11.00.00,1.5,915.0,-200.0,6.5,834.0,168.0,1006.0,66.0,1243.0,686.0,19.1,37.0,0.8104,0.022727272727272728,mäßig,0
25/09/2004,12.00.00,1.4,857.0,-200.0,6.0,813.0,51.0,1040.0,14.0,1183.0,622.0,19.3,34.8,0.771,0.09999999999999999,mäßig,0
25/09/2004,13.00.00,1.4,837.0,-200.0,6.0,812.0,31.0,1065.0,9.0,1171.0,624.0,19.8,31.2,0.7127,0.15555555555555556,mäßig,0
25/09/2004,14.00.00,1.0,805.0,-200.0,4.5,740.0,41.0,1161.0,12.0,1117.0,565.0,19.8,31.1,0.7104,0.08333333333333333,mäßig,0
25/09/2004,15.00.00,0.9,781.0,-200.0,3.9,705.0,41.0,1203.0,14.0,1068.0,514.0,20.2,28.6,0.6717,0.0642857142857143,warm,0
25/09/2004,16.00.00,1.1,815.0,-200.0,4.6,743.0,54.0,1183.0,21.0,1095.0,536.0,22.1,24.8,0.6514,0.05238095238095238,warm,0
25/09/2004,17.00.00,1.3,877.0,-200.0,6.7,844.0,112.0,1048.0,43.0,1193.0,669.0,21.1,27.7,0.6853,0.030232558139534883,warm,0
25/09/2004,18.00.00,1.8,926.0,-200.0,8.9,935.0,178.0,931.0,62.0,1262.0,786.0,20.1,30.3,0.7045,0.02903225806451613,warm,0
25/09/2004,19.00.00,2.4,987.0,-200.0,9.8,971.0,218.0,876.0,68.0,1312.0,891.0,19.5,33.0,0.7384,0.03529411764705882,mäßig,0
25/09/2004,20.00.00,2.7,1004.0,-200.0,10.8,1007.0,241.0,848.0,81.0,1321.0,926.0,19.3,32.3,0.7163,0.03333333333333333,mäßig,0
25/09/2004,21.00.00,1.7,897.0,-200.0,7.4,875.0,223.0,937.0,88.0,1227.0,902.0,18.4,33.2,0.6975,0.019318181818181818,mäßig,0
25/09/2004,22.00.00,2.2,1002.0,-200.0,10.3,989.0,279.0,840.0,99.0,1358.0,1011.0,17.8,36.5,0.7366,0.022222222222222223,mäßig,0
25/09/2004,23.00.00,2.8,1126.0,-200.0,13.8,1111.0,330.0,746.0,98.0,1473.0,1249.0,17.8,39.9,0.8035,0.02857142857142857,mäßig,1
26/09/2004,00.00.00,2.4,1067.0,-200.0,10.9,1013.0,330.0,794.0,97.0,1350.0,1133.0,17.0,43.0,0.8242,0.024742268041237112,mäßig,0
26/09/2004,01.00.00,2.5,1063.0,-200.0,11.7,1040.0,341.0,739.0,101.0,1413.0,1166.0,15.5,52.2,0.9136,0.024752475247524754,mäßig,1
26/09/2004,02.00.00,1.4,915.0,-200.0,7.8,893.0,205.0,872.0,90.0,1287.0,953.0,15.6,51.9,0.9135,0.015555555555555555,mäßig,0
26/09/2004,03.00.00,1.4,906.0,-200.0,7.7,885.0,-200.0,872.0,-200.0,1304.0,912.0,13.5,59.4,0.9176,-0.006999999999999999,mäßig,0
26/09/2004,04.00.00,-200.0,844.0,-200.0,5.5,786.0,130.0,969.0,61.0,1226.0,831.0,13.4,59.9,0.9173,-3.278688524590164,mäßig,0
26/09/2004,05.00.00,0.9,816.0,-200.0,4.5,739.0,102.0,999.0,55.0,1188.0,793.0,12.5,63.2,0.9146,0.016363636363636365,mäßig,0
26/09/2004,06.00.00,0.6,768.0,-200.0,3.3,671.0,79.0,1128.0,46.0,1153.0,700.0,13.6,57.6,0.8941,0.013043478260869565,mäßig,0
26/09/2004,07.00.00,1.0,835.0,-200.0,5.4,785.0,148.0,989.0,56.0,1224.0,780.0,12.2,63.2,0.8964,0.017857142857142856,mäßig,0
26/09/2004,08.00.00,1.6,944.0,-200.0,8.2,908.0,261.0,865.0,83.0,1321.0,931.0,14.6,56.4,0.9319,0.01927710843373494,mäßig,0
26/09/2004,09.00.00,0.9,810.0,-200.0,3.0,651.0,107.0,1170.0,55.0,1117.0,575.0,19.8,38.6,0.8831,0.016363636363636365,mäßig,0
26/09/2004,10.00.00,0.9,819.0,-200.0,3.0,655.0,103.0,1222.0,47.0,1104.0,507.0,21.6,33.4,0.8519,0.019148936170212766,warm,0
26/09/2004,11.00.00,1.0,844.0,-200.0,3.5,680.0,122.0,1147.0,61.0,1129.0,518.0,22.0,32.2,0.8407,0.01639344262295082,warm,0
26/09/2004,12.00.00,1.0,846.0,-200.0,3.6,688.0,127.0,1127.0,58.0,1138.0,518.0,22.7,30.2,0.8217,0.017241379310344827,warm,0
26/09/2004,13.00.00,0.9,842.0,-200.0,4.0,711.0,110.0,1077.0,59.0,1160.0,516.0,22.3,30.4,0.8063,0.015254237288135594,warm,0
26/09/2004,14.00.00,0.9,840.0,-200.0,4.2,722.0,98.0,1048.0,54.0,1169.0,507.0,22.1,30.5,0.7981,0.016666666666666666,warm,0
26/09/2004,15.00.00,0.9,815.0,-200.0,3.1,657.0,146.0,1166.0,69.0,1098.0,490.0,22.1,29.5,0.7761,0.013043478260869566,warm,0
26/09/2004,16.00.00,0.9,838.0,-200.0,3.5,685.0,119.0,1176.0,54.0,1121.0,465.0,23.4,27.1,0.7681,0.016666666666666666,warm,0
26/09/2004,17.00.00,2.7,992.0,-200.0,10.3,987.0,234.0,823.0,95.0,1327.0,781.0,23.1,27.0,0.7538,0.028421052631578948,warm,0
26/09/2004,18.00.00,2.2,990.0,-200.0,7.8,891.0,261.0,908.0,99.0,1278.0,765.0,21.5,31.4,0.7943,0.022222222222222223,warm,0
26/09/2004,19.00.00,3.3,1066.0,-200.0,10.7,1004.0,371.0,795.0,127.0,1384.0,1006.0,20.3,35.5,0.833,0.025984251968503937,warm,0
26/09/2004,20.00.00,2.1,971.0,-200.0,7.3,870.0,266.0,911.0,98.0,1287.0,798.0,19.6,36.3,0.8193,0.02142857142857143,mäßig,0
26/09/2004,21.00.00,1.8,963.0,-200.0,7.7,887.0,268.0,853.0,112.0,1311.0,938.0,18.7,39.7,0.8482,0.016071428571428573,mäßig,0
26/09/2004,22.00.00,1.9,1010.0,-200.0,8.6,925.0,294.0,829.0,115.0,1351.0,996.0,18.0,42.7,0.8745,0.01652173913043478,mäßig,0
26/09/2004,23.00.00,2.3,1054.0,-200.0,10.0,978.0,303.0,768.0,114.0,1398.0,1109.0,17.1,47.6,0.9208,0.020175438596491225,mäßig,0
27/09/2004,00.00.00,1.9,998.0,-200.0,8.5,920.0,241.0,802.0,103.0,1365.0,1042.0,16.6,51.3,0.9634,0.018446601941747572,mäßig,0
27/09/2004,01.00.00,1.3,919.0,-200.0,5.8,802.0,142.0,891.0,81.0,1265.0,940.0,15.9,55.2,0.9881,0.016049382716049384,mäßig,0
27/09/2004,02.00.00,1.0,884.0,-200.0,5.0,764.0,110.0,921.0,75.0,1247.0,900.0,14.9,58.9,0.9891,0.013333333333333334,mäßig,0
27/09/2004,03.00.00,0.6,803.0,-200.0,2.9,648.0,-200.0,1079.0,-200.0,1178.0,774.0,14.1,61.0,0.9799,-0.003,mäßig,0
27/09/2004,04.00.00,0.6,820.0,-200.0,3.4,674.0,104.0,1024.0,64.0,1188.0,790.0,14.0,62.6,0.9948,0.009375,mäßig,0
27/09/2004,05.00.00,0.9,894.0,-200.0,5.6,794.0,179.0,889.0,71.0,1266.0,908.0,14.1,61.7,0.9844,0.01267605633802817,mäßig,0
27/09/2004,06.00.00,1.5,988.0,-200.0,9.0,941.0,361.0,801.0,99.0,1399.0,1035.0,14.4,60.3,0.9802,0.015151515151515152,mäßig,0
27/09/2004,07.00.00,5.5,1372.0,-200.0,26.9,1477.0,799.0,542.0,132.0,1973.0,1556.0,15.0,57.7,0.9778,0.041666666666666664,mäßig,1
27/09/2004,08.00.00,4.0,1209.0,-200.0,18.8,1262.0,614.0,618.0,135.0,1708.0,1392.0,16.9,50.3,0.958,0.02962962962962963,mäßig,1
27/09/2004,09.00.00,1.8,951.0,-200.0,8.2,908.0,275.0,873.0,94.0,1314.0,904.0,19.7,40.2,0.9108,0.019148936170212766,mäßig,0
27/09/2004,10.00.00,1.9,992.0,-200.0,9.1,943.0,325.0,847.0,103.0,1351.0,936.0,22.2,33.6,0.8886,0.018446601941747572,warm,0
27/09/2004,11.00.00,1.7,964.0,-200.0,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537,0.013821138211382113,warm,0
27/09/2004,12.00.00,1.6,917.0,-200.0,8.3,910.0,252.0,886.0,95.0,1275.0,744.0,21.9,30.7,0.7961,0.016842105263157894,warm,0
27/09/2004,13.00.00,1.9,937.0,-200.0,9.1,942.0,226.0,852.0,90.0,1276.0,773.0,22.3,29.5,0.7838,0.021111111111111112,warm,0
27/09/2004,14.00.00,1.6,961.0,-200.0,9.2,949.0,230.0,853.0,99.0,1306.0,812.0,23.8,27.0,0.7845,0.01616161616161616,warm,0
27/09/2004,15.00.00,1.8,969.0,-200.0,9.6,962.0,244.0,829.0,107.0,1316.0,856.0,23.3,28.3,0.8012,0.016822429906542057,warm,0
27/09/2004,16.00.00,2.0,1020.0,-200.0,11.8,1042.0,251.0,788.0,112.0,1401.0,927.0,24.2,27.2,0.8128,0.017857142857142856,warm,0
27/09/2004,17.00.00,3.1,1107.0,-200.0,17.3,1219.0,346.0,683.0,132.0,1582.0,1131.0,25.1,25.8,0.8065,0.023484848484848487,warm,1
27/09/2004,18.00.00,3.9,1119.0,-200.0,17.8,1233.0,407.0,670.0,148.0,1539.0,1270.0,22.3,29.2,0.7773,0.02635135135135135,warm,1
27/09/2004,19.00.00,4.3,1173.0,-200.0,20.9,1322.0,490.0,633.0,158.0,1679.0,1365.0,20.8,32.5,0.7873,0.02721518987341772,warm,1
27/09/2004,20.00.00,3.5,1097.0,-200.0,14.9,1144.0,434.0,702.0,145.0,1517.0,1274.0,19.1,36.8,0.8066,0.02413793103448276,mäßig,1
27/09/2004,21.00.00,2.4,1018.0,-200.0,11.3,1024.0,345.0,758.0,128.0,1400.0,1169.0,18.1,39.9,0.8232,0.01875,mäßig,1
27/09/2004,22.00.00,1.5,932.0,-200.0,8.4,914.0,192.0,837.0,105.0,1298.0,1000.0,17.4,42.8,0.8463,0.014285714285714285,mäßig,0
27/09/2004,23.00.00,1.3,897.0,-200.0,6.8,849.0,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793,0.014444444444444446,mäßig,0
28/09/2004,00.00.00,1.0,840.0,-200.0,4.9,758.0,148.0,994.0,85.0,1189.0,829.0,17.1,46.8,0.9054,0.011764705882352941,mäßig,0
28/09/2004,01.00.00,0.8,802.0,-200.0,3.5,680.0,105.0,1091.0,73.0,1137.0,756.0,15.3,51.9,0.8982,0.010958904109589041,mäßig,0
28/09/2004,02.00.00,0.5,765.0,-200.0,2.8,637.0,141.0,1138.0,74.0,1113.0,742.0,15.0,52.8,0.8929,0.006756756756756757,mäßig,0
28/09/2004,03.00.00,0.4,741.0,-200.0,2.1,595.0,-200.0,1191.0,-200.0,1080.0,686.0,14.4,54.5,0.8887,-0.002,mäßig,0
28/09/2004,04.00.00,0.5,748.0,-200.0,2.2,595.0,107.0,1208.0,61.0,1089.0,677.0,12.8,59.8,0.8801,0.00819672131147541,mäßig,0
28/09/2004,05.00.00,0.7,791.0,-200.0,3.9,704.0,166.0,1057.0,69.0,1154.0,748.0,11.9,62.7,0.8726,0.010144927536231883,mäßig,0
28/09/2004,06.00.00,1.2,875.0,-200.0,7.3,871.0,241.0,890.0,82.0,1253.0,890.0,12.1,62.6,0.8825,0.014634146341463414,mäßig,0
28/09/2004,07.00.00,2.4,1085.0,-200.0,15.5,1164.0,368.0,707.0,120.0,1503.0,1155.0,13.5,58.2,0.8944,0.02,mäßig,1
28/09/2004,08.00.00,4.3,1268.0,-200.0,27.1,1482.0,498.0,550.0,135.0,1849.0,1533.0,14.4,55.7,0.9087,0.03185185185185185,mäßig,1
28/09/2004,09.00.00,4.1,1236.0,-200.0,21.3,1332.0,641.0,601.0,152.0,1683.0,1550.0,17.8,45.7,0.9224,0.026973684210526313,mäßig,1
28/09/2004,10.00.00,3.7,1274.0,-200.0,19.9,1294.0,667.0,615.0,177.0,1595.0,2236.0,21.0,37.2,0.9155,0.02090395480225989,warm,1
28/09/2004,11.00.00,3.4,1250.0,-200.0,19.4,1280.0,550.0,618.0,181.0,1663.0,2178.0,24.5,29.8,0.9008,0.01878453038674033,warm,1
28/09/2004,12.00.00,3.8,1224.0,-200.0,21.8,1347.0,483.0,602.0,176.0,1670.0,1901.0,26.4,26.4,0.8969,0.02159090909090909,warm,1
28/09/2004,13.00.00,4.1,1220.0,-200.0,21.7,1344.0,524.0,605.0,163.0,1676.0,1743.0,25.2,26.8,0.8451,0.02515337423312883,warm,1
28/09/2004,14.00.00,3.4,1166.0,-200.0,18.9,1265.0,481.0,640.0,174.0,1570.0,1502.0,26.1,24.8,0.8283,0.01954022988505747,warm,1
28/09/2004,15.00.00,2.3,1050.0,-200.0,13.0,1084.0,305.0,748.0,117.0,1402.0,1153.0,26.2,24.4,0.8174,0.019658119658119658,warm,1
28/09/2004,16.00.00,3.2,1174.0,-200.0,18.8,1264.0,396.0,670.0,145.0,1598.0,1287.0,28.9,21.3,0.8382,0.02206896551724138,warm,1
28/09/2004,17.00.00,4.8,1323.0,-200.0,26.8,1474.0,501.0,554.0,173.0,1854.0,1547.0,28.0,23.3,0.8681,0.027745664739884393,warm,1
28/09/2004,18.00.00,6.7,1432.0,-200.0,36.9,1706.0,702.0,488.0,204.0,2098.0,1842.0,24.7,27.9,0.8559,0.03284313725490196,warm,1
28/09/2004,19.00.00,7.5,1479.0,-200.0,39.3,1756.0,755.0,466.0,209.0,2165.0,1908.0,23.0,33.6,0.9302,0.03588516746411483,warm,1
28/09/2004,20.00.00,4.5,1309.0,-200.0,23.1,1379.0,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159,0.025714285714285714,warm,1
28/09/2004,21.00.00,2.1,1089.0,-200.0,11.6,1037.0,247.0,707.0,129.0,1480.0,1336.0,19.8,48.6,1.113,0.01627906976744186,mäßig,1
28/09/2004,22.00.00,1.5,1009.0,-200.0,8.3,911.0,196.0,788.0,111.0,1359.0,1177.0,19.8,47.7,1.0885,0.013513513513513514,mäßig,0
28/09/2004,23.00.00,1.1,930.0,-200.0,5.7,796.0,135.0,883.0,85.0,1263.0,977.0,18.6,49.1,1.0435,0.012941176470588237,mäßig,0
29/09/2004,00.00.00,1.1,929.0,-200.0,5.9,805.0,146.0,879.0,86.0,1270.0,974.0,17.2,53.9,1.0498,0.012790697674418606,mäßig,0
29/09/2004,01.00.00,0.9,872.0,-200.0,4.1,718.0,106.0,981.0,71.0,1223.0,872.0,16.3,56.8,1.047,0.01267605633802817,mäßig,0
29/09/2004,02.00.00,0.5,790.0,-200.0,2.2,601.0,70.0,1150.0,60.0,1157.0,734.0,17.4,53.4,1.0541,0.008333333333333333,mäßig,0
